Filename,count
OHSU_TMA1_010_F9_cellRingMask.tif,20212
OHSU_TMA1_010_F9_nucleiRingMask.tif,20212
OHSU_TMA1_010_G1_cellRingMask.tif,17171
OHSU_TMA1_010_G1_nucleiRingMask.tif,17171
OHSU_TMA1_010_G10_cellRingMask.tif,4181
OHSU_TMA1_010_G10_nucleiRingMask.tif,4181
OHSU_TMA1_010_G11_cellRingMask.tif,9534
OHSU_TMA1_010_G11_nucleiRingMask.tif,9534
OHSU_TMA1_010_G2_cellRingMask.tif,5779
OHSU_TMA1_010_G2_nucleiRingMask.tif,5779
OHSU_TMA1_010_G3_cellRingMask.tif,20520
OHSU_TMA1_010_G3_nucleiRingMask.tif,20520
OHSU_TMA1_010_G4_cellRingMask.tif,1924
OHSU_TMA1_010_G4_nucleiRingMask.tif,1924
OHSU_TMA1_010_G5_cellRingMask.tif,21709
OHSU_TMA1_010_G5_nucleiRingMask.tif,21709
OHSU_TMA1_010_G6_cellRingMask.tif,10748
OHSU_TMA1_010_G6_nucleiRingMask.tif,10748
OHSU_TMA1_010_G7_cellRingMask.tif,9849
OHSU_TMA1_010_G7_nucleiRingMask.tif,9849
OHSU_TMA1_010_G8_cellRingMask.tif,3507
OHSU_TMA1_010_G8_nucleiRingMask.tif,3507
OHSU_TMA1_010_G9_cellRingMask.tif,9144
OHSU_TMA1_010_G9_nucleiRingMask.tif,9144
OHSU_TMA1_010_H1_cellRingMask.tif,1922
OHSU_TMA1_010_H1_nucleiRingMask.tif,1922
OHSU_TMA1_010_H10_cellRingMask.tif,11966
OHSU_TMA1_010_H10_nucleiRingMask.tif,11966
OHSU_TMA1_010_H11_cellRingMask.tif,1479
OHSU_TMA1_010_H11_nucleiRingMask.tif,1479
OHSU_TMA1_010_H2_cellRingMask.tif,8255
OHSU_TMA1_010_H2_nucleiRingMask.tif,8255
OHSU_TMA1_010_H3_cellRingMask.tif,11727
OHSU_TMA1_010_H3_nucleiRingMask.tif,11727
OHSU_TMA1_010_H4_cellRingMask.tif,18348
OHSU_TMA1_010_H4_nucleiRingMask.tif,18348
OHSU_TMA1_010_H5_cellRingMask.tif,369
OHSU_TMA1_010_H5_nucleiRingMask.tif,369
OHSU_TMA1_010_H6_cellRingMask.tif,3279
OHSU_TMA1_010_H6_nucleiRingMask.tif,3279
OHSU_TMA1_010_H7_cellRingMask.tif,7867
OHSU_TMA1_010_H7_nucleiRingMask.tif,7867
OHSU_TMA1_010_H8_cellRingMask.tif,8957
OHSU_TMA1_010_H8_nucleiRingMask.tif,8957
OHSU_TMA1_010_H9_cellRingMask.tif,10587
OHSU_TMA1_010_H9_nucleiRingMask.tif,10587
OHSU_TMA1_011-A1-cellRingMask.ome.tif,20840
OHSU_TMA1_011-A10-cellRingMask.ome.tif,8734
OHSU_TMA1_011-A11-cellRingMask.ome.tif,13873
OHSU_TMA1_011-A2-cellRingMask.ome.tif,2816
OHSU_TMA1_011-A3-cellRingMask.ome.tif,13833
OHSU_TMA1_011-A4-cellRingMask.ome.tif,14803
OHSU_TMA1_011-A5-cellRingMask.ome.tif,18708
OHSU_TMA1_011-A6-cellRingMask.ome.tif,3838
OHSU_TMA1_011-A7-cellRingMask.ome.tif,13293
OHSU_TMA1_011-A8-cellRingMask.ome.tif,12533
OHSU_TMA1_011-A9-cellRingMask.ome.tif,621
OHSU_TMA1_011-B1-cellRingMask.ome.tif,5437
OHSU_TMA1_011-B10-cellRingMask.ome.tif,6471
OHSU_TMA1_011-B11-cellRingMask.ome.tif,12343
OHSU_TMA1_011-B2-cellRingMask.ome.tif,1828
OHSU_TMA1_011-B3-cellRingMask.ome.tif,12430
OHSU_TMA1_011-B4-cellRingMask.ome.tif,9992
OHSU_TMA1_011-B5-cellRingMask.ome.tif,5025
OHSU_TMA1_011-B6-cellRingMask.ome.tif,16734
OHSU_TMA1_011-B7-cellRingMask.ome.tif,9997
OHSU_TMA1_011-B8-cellRingMask.ome.tif,250
OHSU_TMA1_011-B9-cellRingMask.ome.tif,6563
OHSU_TMA1_011-C1-cellRingMask.ome.tif,3449
OHSU_TMA1_011-C10-cellRingMask.ome.tif,14892
OHSU_TMA1_011-C11-cellRingMask.ome.tif,3014
OHSU_TMA1_011-C2-cellRingMask.ome.tif,9270
OHSU_TMA1_011-C3-cellRingMask.ome.tif,3622
OHSU_TMA1_011-C4-cellRingMask.ome.tif,2542
OHSU_TMA1_011-C5-cellRingMask.ome.tif,10936
OHSU_TMA1_011-C6-cellRingMask.ome.tif,1060
OHSU_TMA1_011-C7-cellRingMask.ome.tif,9303
OHSU_TMA1_011-C8-cellRingMask.ome.tif,4561
OHSU_TMA1_011-C9-cellRingMask.ome.tif,20124
OHSU_TMA1_011-D1-cellRingMask.ome.tif,7138
OHSU_TMA1_011-D10-cellRingMask.ome.tif,5164
OHSU_TMA1_011-D11-cellRingMask.ome.tif,3407
OHSU_TMA1_011-D2-cellRingMask.ome.tif,7800
OHSU_TMA1_011-D3-cellRingMask.ome.tif,9331
OHSU_TMA1_011-D4-cellRingMask.ome.tif,12913
OHSU_TMA1_011-D5-cellRingMask.ome.tif,2482
OHSU_TMA1_011-D6-cellRingMask.ome.tif,6193
OHSU_TMA1_011-D7-cellRingMask.ome.tif,16757
OHSU_TMA1_011-D8-cellRingMask.ome.tif,2123
OHSU_TMA1_011-D9-cellRingMask.ome.tif,2348
OHSU_TMA1_011-E1-cellRingMask.ome.tif,30151
OHSU_TMA1_011-E10-cellRingMask.ome.tif,10860
OHSU_TMA1_011-E11-cellRingMask.ome.tif,6858
OHSU_TMA1_011-E2-cellRingMask.ome.tif,5694
OHSU_TMA1_011-E3-cellRingMask.ome.tif,3049
OHSU_TMA1_011-E4-cellRingMask.ome.tif,11878
OHSU_TMA1_011-E5-cellRingMask.ome.tif,17045
OHSU_TMA1_011-E6-cellRingMask.ome.tif,14631
OHSU_TMA1_011-E7-cellRingMask.ome.tif,16392
OHSU_TMA1_011-E8-cellRingMask.ome.tif,7417
OHSU_TMA1_011-E9-cellRingMask.ome.tif,11807
OHSU_TMA1_011-F1-cellRingMask.ome.tif,17193
OHSU_TMA1_011-F10-cellRingMask.ome.tif,7448
OHSU_TMA1_011-F11-cellRingMask.ome.tif,16075
OHSU_TMA1_011-F2-cellRingMask.ome.tif,5737
OHSU_TMA1_011-F3-cellRingMask.ome.tif,10148
OHSU_TMA1_011-F4-cellRingMask.ome.tif,7821
OHSU_TMA1_011-F5-cellRingMask.ome.tif,13938
OHSU_TMA1_011-F6-cellRingMask.ome.tif,37088
OHSU_TMA1_011-F7-cellRingMask.ome.tif,5865
OHSU_TMA1_011-F8-cellRingMask.ome.tif,6650
OHSU_TMA1_011-F9-cellRingMask.ome.tif,20077
OHSU_TMA1_011-G1-cellRingMask.ome.tif,17177
OHSU_TMA1_011-G10-cellRingMask.ome.tif,4093
OHSU_TMA1_011-G11-cellRingMask.ome.tif,9504
OHSU_TMA1_011-G2-cellRingMask.ome.tif,5790
OHSU_TMA1_011-G3-cellRingMask.ome.tif,20650
OHSU_TMA1_011-G4-cellRingMask.ome.tif,1953
OHSU_TMA1_011-G5-cellRingMask.ome.tif,22246
OHSU_TMA1_011-G6-cellRingMask.ome.tif,11523
OHSU_TMA1_011-G7-cellRingMask.ome.tif,9883
OHSU_TMA1_011-G8-cellRingMask.ome.tif,3507
OHSU_TMA1_011-G9-cellRingMask.ome.tif,8937
OHSU_TMA1_011-H1-cellRingMask.ome.tif,1868
OHSU_TMA1_011-H10-cellRingMask.ome.tif,11917
OHSU_TMA1_011-H11-cellRingMask.ome.tif,1535
OHSU_TMA1_011-H2-cellRingMask.ome.tif,8210
OHSU_TMA1_011-H3-cellRingMask.ome.tif,11700
OHSU_TMA1_011-H4-cellRingMask.ome.tif,18338
OHSU_TMA1_011-H5-cellRingMask.ome.tif,372
OHSU_TMA1_011-H6-cellRingMask.ome.tif,3354
OHSU_TMA1_011-H7-cellRingMask.ome.tif,7921
OHSU_TMA1_011-H8-cellRingMask.ome.tif,8979
OHSU_TMA1_011-H9-cellRingMask.ome.tif,10553
